name,descrizione,colori,image_url,marca
Cappellotto piano con guarnizione per colmo lastra Greca, Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/CappellottopianoconguarnizionepercolmolastraGreca.webp,First Corporation
Cappellotto piano con guarnizione per colmo lastra Latina, Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/CappellottopianoconguarnizionepercolmolastraLatina.webp,First Corporation
Cappellotto piano con guarnizione per colmo lastra Olandese, Materiale: .,"Blu Ardesia, Firenze Antica, Marrone Scuro, Terra Naturale, Venezia Antica",/images/first_corporation_prodotti/CappellottopianoconguarnizionepercolmolastraOlandese.webp,First Corporation
Cappellotto piano con guarnizione per colmo lastra Onda Romana, Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/CappellottopianoconguarnizionepercolmolastraOndaRomana.webp,First Corporation
Cappellotto piano con guarnizione per colmo lastra Rustica, Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/CappellottopianoconguarnizionepercolmolastraRustica.webp,First Corporation
Cappellotto piano con guarnizione per colmo per lastra Ondina e Grekina, Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/CappellottopianoconguarnizionepercolmoperlastraOndinaeGrekina.webp,First Corporation
Cappellotto piano con guarnizione per lastra Piana, Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/CappellottopianoconguarnizioneperlastraPiana.webp,First Corporation
Colmo a cerniera liscio per lastra Etruria,E’ composto da un unico elemento che permette il raccordo tra le due falde contrapposte del tetto che arriveranno ad un’intersezione in corrispondenza della linea di Colmo Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/ColmoacernieraliscioperlastraEtruria.webp,First Corporation
Colmo a cerniera liscio per lastra Romana Egeo,E’ composto da due elementi che permettono l raccordo tra le due falde contrapposte del tetto che arriveranno ad un’intersezione in corrispondenza della linea di Colmo. L’angolo è variabile da 90° a 170°. Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/ColmoacernieraliscioperlastraRomanaEgeo.webp,First Corporation
Colmo a tre vie per lastra Coppo,Accessorio che permette il raccordo tra il colmo superiore e i colmi diagonali Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/ColmoatrevieperlastraCoppo.webp,First Corporation
Colmo a tre vie per lastra Latina,Accessorio che permette il raccordo tra il colmo superiore e i colmi diagonali Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/ColmoatrevieperlastraLatina.webp,First Corporation
Colmo a tre vie per lastra Olandese,Accessorio che permette il raccordo tra il colmo superiore e i colmi diagonali Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/ColmoatrevieperlastraOlandese.webp,First Corporation
Colmo a tre vie per lastra Piana,Accessorio che permette il raccordo tra il colmo superiore e i colmi diagonali Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/ColmoatrevieperlastraPiana.webp,First Corporation
Colmo a tre vie per lastra Rustica,Accessorio che permette il raccordo tra il colmo superiore e i colmi diagonali Materiale: .,"Firenze Antica, Siena Antica, Terra Naturale, Venezia Antica",/images/first_corporation_prodotti/ColmoatrevieperlastraRustica.webp,First Corporation
Colmo a tre vie per lastra Tegola,Accessorio che permette il raccordo tra il colmo superiore e i colmi diagonali Materiale: .,"Blu Ardesia, Marrone Scuro, Terracotta, Terracotta Opaco",/images/first_corporation_prodotti/ColmoatrevieperlastraTegola.webp,First Corporation
Colmo diagonale per lastra Coppo,Elemento che permette il raccordo tra le diverse falde laterali o frontali in corrispondenza della linea di Colmo inclinata dal tetto Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/ColmodiagonaleperlastraCoppo.webp,First Corporation
Colmo diagonale per lastra Latina,Elemento che permette il raccordo tra le diverse falde laterali o frontali in corrispondenza della linea di Colmo inclinata dal tetto Materiale: .,"Terra Naturale, Terracotta",/images/first_corporation_prodotti/ColmodiagonaleperlastraLatina.webp,First Corporation
Colmo diagonale per lastra Olandese,Elemento che permette il raccordo tra le diverse falde laterali o frontali in corrispondenza della linea di Colmo inclinata dal tetto Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/ColmodiagonaleperlastraOlandese.webp,First Corporation
Colmo diagonale per lastra Piana,Elemento che permette il raccordo tra le diverse falde laterali o frontali in corrispondenza della linea di Colmo inclinata dal tetto Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/ColmodiagonaleperlastraPiana.webp,First Corporation
Colmo diagonale per lastra Rustica,Elemento che permette il raccordo tra le diverse falde laterali o frontali in corrispondenza della linea di Colmo inclinata dal tetto Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/ColmodiagonaleperlastraRustica.webp,First Corporation
Colmo diagonale per lastra Tegola,Elemento che permette il raccordo tra le diverse falde laterali o frontali in corrispondenza della linea di Colmo inclinata dal tetto Materiale: .,"Blu Ardesia, Marrone Scuro, Terracotta, Terracotta Opaco",/images/first_corporation_prodotti/ColmodiagonaleperlastraTegola.webp,First Corporation
Colmo per lastra Coppo,E’ composto da un unico elemento che permette il raccordo tra le due falde contrapposte del tetto che arriveranno ad un’intersezione in corrispondenza della linea di Colmo Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/ColmoperlastraCoppo.webp,First Corporation
Colmo per lastra Greca,E’ composto da un unico elemento che permette il raccordo tra le due falde contrapposte del tetto che arriveranno ad un’intersezione in corrispondenza della linea di Colmo Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/ColmoperlastraGreca.webp,First Corporation
Colmo per lastra Latina,E’ composto da un unico elemento che permette il raccordo tra le due falde contrapposte del tetto che arriveranno ad un’intersezione in corrispondenza della linea di Colmo Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/ColmoperlastraLatina.webp,First Corporation
Colmo per lastra Olandese,E’ composto da un unico elemento che permette il raccordo tra le due falde contrapposte del tetto che arriveranno ad un’intersezione in corrispondenza della linea di Colmo Materiale: .,"Blu Ardesia, Firenze Antica, Marrone Scuro, Terra Naturale, Venezia Antica",/images/first_corporation_prodotti/ColmoperlastraOlandese.webp,First Corporation
Colmo per lastra Onda Romana,E’ composto da un unico elemento che permette il raccordo tra le due falde contrapposte del tetto che arriveranno ad un’intersezione in corrispondenza della linea di Colmo Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/ColmoperlastraOndaRomana.webp,First Corporation
Colmo per lastra Piana,E’ composto da un unico elemento che permette il raccordo tra le due falde contrapposte del tetto che arriveranno ad un’intersezione in corrispondenza della linea di Colmo Materiale: .,Blu Ardesia,/images/first_corporation_prodotti/ColmoperlastraPiana.webp,First Corporation
Colmo per lastra Rustica,E’ composto da un unico elemento che permette il raccordo tra le due falde contrapposte del tetto che arriveranno ad un’intersezione in corrispondenza della linea di Colmo Materiale: .,"Firenze Antica, Siena Antica, Terra Naturale, Venezia Antica",/images/first_corporation_prodotti/ColmoperlastraRustica.webp,First Corporation
Colmo per lastra Tegola,E’ composto da un unico elemento che permette il raccordo tra le due falde contrapposte del tetto che arriveranno ad un’intersezione in corrispondenza della linea di Colmo Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/ColmoperlastraTegola.webp,First Corporation
Colmo per lastre Ondina e Grekina,E’ composto da un unico elemento che permette il raccordo tra le due falde contrapposte del tetto che arriveranno ad un’intersezione in corrispondenza della linea di Colmo Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/ColmoperlastreOndinaeGrekina.webp,First Corporation
Colmo terminale per lastra Coppo,Accessorio di rifinitura che permette la chiusura finale del colmo superiore e/o del colmo diagonale Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/ColmoterminaleperlastraCoppo.webp,First Corporation
Colmo terminale per lastra Latina,Accessorio di rifinitura che permette la chiusura finale del colmo superiore e/o del colmo diagonale Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/ColmoterminaleperlastraLatina.webp,First Corporation
Colmo terminale per lastra Olandese,Accessorio di rifinitura che permette la chiusura finale del colmo superiore e/o del colmo diagonale Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/ColmoterminaleperlastraOlandese.webp,First Corporation
Colmo terminale per lastra Piana,Accessorio di rifinitura che permette la chiusura finale del colmo superiore e/o del colmo diagonale Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/ColmoterminaleperlastraPiana.webp,First Corporation
Colmo terminale per lastra Rustica,Accessorio di rifinitura che permette la chiusura finale del colmo superiore e/o del colmo diagonale Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/ColmoterminaleperlastraRustica.webp,First Corporation
Colmo terminale per lastra Tegola,Accessorio di rifinitura che permette la chiusura finale del colmo superiore e/o del colmo diagonale Materiale: .,"Blu Ardesia, Marrone Scuro, Terracotta, Terracotta Opaco",/images/first_corporation_prodotti/ColmoterminaleperlastraTegola.webp,First Corporation
Colmo universale,E’ composto da un unico elemento che permette il raccordo tra le due falde contrapposte del tetto che arriveranno ad un’intersezione in corrispondenza della linea di Colmo Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/Colmouniversale.webp,First Corporation
Coprivite per Lastra Coppo,Sistema di fissaggio con guarnizione per lastra Coppo e i suoi accessori Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/CopriviteperLastraCoppo.webp,First Corporation
Coprivite per Lastra Etruria, Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/CopriviteperLastraEtruria.webp,First Corporation
Coprivite per Lastra Greca, Materiale: .,"Grigio Scuro, Terra Naturale, Verde Oliva",/images/first_corporation_prodotti/CopriviteperLastraGreca.webp,First Corporation
Coprivite per Lastra Greca Spessorata, Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/CopriviteperLastraGrecaSpessorata.webp,First Corporation
Coprivite per Lastra Grekina, Materiale: .,"Grigio Scuro, Rosso Corallo, Verde Oliva",/images/first_corporation_prodotti/CopriviteperLastraGrekina.webp,First Corporation
Coprivite per Lastra Latina, Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/CopriviteperLastraLatina.webp,First Corporation
Coprivite per Lastra Olandese, Materiale: .,"Blu Ardesia, Firenze Antica, Marrone Scuro, Terra Naturale, Venezia Antica",/images/first_corporation_prodotti/CopriviteperLastraOlandese.webp,First Corporation
Coprivite per Lastra Onda Romana, Materiale: .,"Grigio Scuro, Terra Naturale, Verde Oliva",/images/first_corporation_prodotti/CopriviteperLastraOndaRomana.webp,First Corporation
Coprivite per Lastra Ondina, Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/CopriviteperLastraOndina.webp,First Corporation
Coprivite per Lastra Ondina Bi-Color, Materiale: .,"Grigio Scuro, Rosso Corallo, Terra Naturale, Verde Oliva",/images/first_corporation_prodotti/CopriviteperLastraOndinaBi-Color.webp,First Corporation
Coprivite per Lastra Piana, Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/CopriviteperLastraPiana.webp,First Corporation
Coprivite per Lastra Romana Egeo, Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/CopriviteperLastraRomanaEgeo.webp,First Corporation
Coprivite per Lastra Rustica, Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/CopriviteperLastraRustica.webp,First Corporation
Coprivite per Lastra Tegola, Materiale: .,"Blu Ardesia, Marrone Scuro, Terracotta, Terracotta Opaco",/images/first_corporation_prodotti/CopriviteperLastraTegola.webp,First Corporation
Guarnizione per colmo lastra Greca,Dotate di pellicola adesiva per il fissaggio garantiscono una perfetta tenuta all’acqua Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/GuarnizionepercolmolastraGreca.webp,First Corporation
Guarnizione per colmo lastra Latina,Dotate di pellicola adesiva per il fissaggio garantiscono una perfetta tenuta all’acqua Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/GuarnizionepercolmolastraLatina.webp,First Corporation
Guarnizione per colmo lastra Olandese,Dotate di pellicola adesiva per il fissaggio garantiscono una perfetta tenuta all’acqua Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/GuarnizionepercolmolastraOlandese.webp,First Corporation
Guarnizione per colmo lastra Romana Egeo e Onda Romana,Dotate di pellicola adesiva per il fissaggio garantiscono una perfetta tenuta all’acqua Materiale: .,"Cenere Antica, Terracotta Opaco",/images/first_corporation_prodotti/GuarnizionepercolmolastraRomanaEgeoeOndaRomana.webp,First Corporation
